'i','ii','iii','avr','avl','avf','v1','v2','v3','v4','v5','v6','vx','vy','vz'
-0.42700000000000005,-0.354,0.073,0.391,-0.249,-0.141,0.8690000000000001,0.18100000000000002,-0.335,-0.28800000000000003,-0.213,-0.122,-0.33899999999999997,0.1,-0.10800000000000001
-0.445,-0.348,0.09699999999999999,0.397,-0.271,-0.126,0.877,0.165,-0.33899999999999997,-0.284,-0.205,-0.11800000000000001,-0.344,0.1,-0.11900000000000001
-0.456,-0.34299999999999997,0.113,0.39899999999999997,-0.284,-0.11599999999999999,0.878,0.154,-0.33399999999999996,-0.27399999999999997,-0.198,-0.11699999999999999,-0.345,0.11,-0.139
-0.47200000000000003,-0.34299999999999997,0.129,0.40700000000000003,-0.3,-0.107,0.902,0.147,-0.32799999999999996,-0.259,-0.18600000000000003,-0.113,-0.35,0.11699999999999999,-0.165
-0.48100000000000004,-0.336,0.145,0.408,-0.314,-0.096,0.919,0.146,-0.32,-0.24600000000000002,-0.179,-0.107,-0.353,0.129,-0.188
-0.485,-0.32899999999999996,0.157,0.406,-0.321,-0.086,0.9209999999999999,0.135,-0.308,-0.231,-0.168,-0.099,-0.35200000000000004,0.129,-0.20199999999999999
-0.49,-0.326,0.16399999999999998,0.408,-0.327,-0.08199999999999999,0.953,0.131,-0.298,-0.214,-0.158,-0.092,-0.35,0.11699999999999999,-0.21600000000000003
-0.501,-0.33,0.172,0.415,-0.336,-0.08,0.978,0.125,-0.29100000000000004,-0.201,-0.145,-0.085,-0.34600000000000003,0.11699999999999999,-0.222
-0.498,-0.326,0.172,0.41200000000000003,-0.335,-0.077,1.006,0.115,-0.28600000000000003,-0.192,-0.13699999999999998,-0.08,-0.345,0.12300000000000001,-0.235
-0.506,-0.315,0.191,0.41,-0.348,-0.062,1.035,0.11,-0.28,-0.185,-0.131,-0.077,-0.35,0.131,-0.248
-0.526,-0.31,0.21600000000000003,0.418,-0.371,-0.047,1.047,0.1,-0.27699999999999997,-0.183,-0.124,-0.07200000000000001,-0.35200000000000004,0.141,-0.257
-0.54,-0.314,0.22699999999999998,0.426,-0.38299999999999995,-0.043,1.06,0.087,-0.285,-0.19,-0.124,-0.071,-0.35700000000000004,0.14400000000000002,-0.262
-0.5489999999999999,-0.311,0.237,0.429,-0.39299999999999996,-0.037000000000000005,1.078,0.077,-0.293,-0.19699999999999998,-0.127,-0.07,-0.364,0.14400000000000002,-0.265
-0.5589999999999999,-0.313,0.24600000000000002,0.435,-0.402,-0.034,1.093,0.07,-0.304,-0.2,-0.134,-0.071,-0.37,0.145,-0.264
-0.5489999999999999,-0.316,0.23399999999999999,0.43200000000000005,-0.392,-0.042,1.085,0.06,-0.32,-0.20600000000000002,-0.139,-0.076,-0.368,0.141,-0.25
-0.5329999999999999,-0.32,0.213,0.426,-0.373,-0.053,1.069,0.047,-0.332,-0.21,-0.142,-0.077,-0.36200000000000004,0.138,-0.239
-0.545,-0.32899999999999996,0.21600000000000003,0.436,-0.381,-0.057,1.0490000000000002,0.035,-0.34,-0.213,-0.145,-0.076,-0.358,0.132,-0.22699999999999998
-0.541,-0.32899999999999996,0.213,0.435,-0.377,-0.059000000000000004,1.026,0.027999999999999997,-0.345,-0.21600000000000003,-0.14400000000000002,-0.075,-0.35200000000000004,0.114,-0.21100000000000002
-0.535,-0.327,0.20800000000000002,0.43,-0.371,-0.059000000000000004,0.998,0.02,-0.35,-0.21600000000000003,-0.141,-0.075,-0.341,0.12,-0.19699999999999998
-0.509,-0.318,0.193,0.413,-0.35100000000000003,-0.062,0.965,0.021,-0.348,-0.207,-0.131,-0.068,-0.32799999999999996,0.124,-0.182
-0.48100000000000004,-0.308,0.17300000000000001,0.395,-0.327,-0.068,0.9109999999999999,0.019,-0.34600000000000003,-0.19699999999999998,-0.115,-0.059000000000000004,-0.312,0.11599999999999999,-0.16699999999999998
-0.466,-0.28800000000000003,0.177,0.377,-0.322,-0.055999999999999994,0.8320000000000001,0.005,-0.34299999999999997,-0.187,-0.095,-0.044000000000000004,-0.292,0.114,-0.145
-0.447,-0.28,0.16699999999999998,0.363,-0.306,-0.057,0.758,0.0,-0.34,-0.184,-0.086,-0.038,-0.27399999999999997,0.105,-0.129
-0.449,-0.29,0.16,0.369,-0.304,-0.066,0.693,-0.013000000000000001,-0.342,-0.184,-0.084,-0.038,-0.258,0.106,-0.113
-0.439,-0.276,0.163,0.35700000000000004,-0.3,-0.057,0.632,-0.02,-0.32899999999999996,-0.17,-0.073,-0.025,-0.242,0.105,-0.09699999999999999
-0.425,-0.268,0.158,0.34700000000000003,-0.29100000000000004,-0.055999999999999994,0.5660000000000001,-0.031,-0.318,-0.152,-0.06,-0.015,-0.22699999999999998,0.10099999999999999,-0.08800000000000001
-0.389,-0.263,0.126,0.326,-0.257,-0.069,0.491,-0.052000000000000005,-0.316,-0.151,-0.059000000000000004,-0.013999999999999999,-0.21,0.09300000000000001,-0.077
-0.344,-0.244,0.099,0.294,-0.221,-0.073,0.43,-0.067,-0.312,-0.152,-0.057,-0.009000000000000001,-0.195,0.087,-0.064
-0.34,-0.226,0.115,0.282,-0.22699999999999998,-0.055999999999999994,0.385,-0.07200000000000001,-0.299,-0.14,-0.044000000000000004,0.005,-0.182,0.105,-0.06
-0.34,-0.207,0.132,0.27399999999999997,-0.235,-0.038,0.34299999999999997,-0.07,-0.27899999999999997,-0.12,-0.032,0.018000000000000002,-0.172,0.11599999999999999,-0.057999999999999996
-0.312,-0.18100000000000002,0.131,0.247,-0.222,-0.025,0.304,-0.07200000000000001,-0.259,-0.096,-0.019,0.028999999999999998,-0.157,0.11900000000000001,-0.057
-0.29600000000000004,-0.16899999999999998,0.128,0.233,-0.212,-0.021,0.265,-0.077,-0.24100000000000002,-0.079,-0.013000000000000001,0.039,-0.141,0.124,-0.055999999999999994
-0.311,-0.172,0.14,0.24100000000000002,-0.225,-0.016,0.22,-0.08900000000000001,-0.23399999999999999,-0.071,-0.006999999999999999,0.046,-0.13,0.128,-0.054000000000000006
-0.292,-0.161,0.132,0.226,-0.21100000000000002,-0.015,0.168,-0.11199999999999999,-0.233,-0.069,-0.004,0.048,-0.122,0.139,-0.053
-0.271,-0.147,0.12300000000000001,0.209,-0.19699999999999998,-0.012,0.12300000000000001,-0.13,-0.226,-0.057,0.005,0.053,-0.111,0.139,-0.048
-0.26899999999999996,-0.132,0.138,0.201,-0.203,0.003,0.09699999999999999,-0.135,-0.209,-0.035,0.026000000000000002,0.07,-0.099,0.14400000000000002,-0.048
-0.247,-0.11800000000000001,0.13,0.183,-0.188,0.005,0.061,-0.14300000000000002,-0.201,-0.027000000000000003,0.035,0.077,-0.087,0.14800000000000002,-0.043
-0.24,-0.11699999999999999,0.12300000000000001,0.179,-0.18100000000000002,0.003,0.026000000000000002,-0.157,-0.196,-0.027000000000000003,0.035,0.08199999999999999,-0.077,0.152,-0.036000000000000004
-0.22399999999999998,-0.102,0.121,0.163,-0.172,0.009000000000000001,0.004,-0.162,-0.184,-0.021,0.040999999999999995,0.08800000000000001,-0.069,0.156,-0.028999999999999998
-0.20600000000000002,-0.102,0.10300000000000001,0.154,-0.154,0.0,-0.024,-0.171,-0.179,-0.016,0.042,0.09,-0.059000000000000004,0.149,-0.025
-0.214,-0.11699999999999999,0.098,0.166,-0.156,-0.009000000000000001,-0.042,-0.17800000000000002,-0.182,-0.022000000000000002,0.039,0.087,-0.055,0.152,-0.024
-0.195,-0.10400000000000001,0.09,0.149,-0.142,-0.006999999999999999,-0.051,-0.18,-0.177,-0.021,0.043,0.09,-0.048,0.155,-0.022000000000000002
-0.182,-0.102,0.08,0.142,-0.131,-0.011000000000000001,-0.061,-0.177,-0.168,-0.011000000000000001,0.049,0.09300000000000001,-0.037000000000000005,0.14800000000000002,-0.021
-0.18,-0.10099999999999999,0.08,0.141,-0.13,-0.011000000000000001,-0.066,-0.174,-0.158,-0.001,0.054000000000000006,0.09699999999999999,-0.031,0.13699999999999998,-0.019
-0.18600000000000003,-0.1,0.087,0.14300000000000002,-0.13699999999999998,-0.006,-0.067,-0.172,-0.149,0.009000000000000001,0.059000000000000004,0.099,-0.028999999999999998,0.139,-0.018000000000000002
-0.20199999999999999,-0.102,0.099,0.152,-0.15,-0.002,-0.067,-0.166,-0.141,0.013999999999999999,0.059000000000000004,0.102,-0.027000000000000003,0.14400000000000002,-0.013000000000000001
-0.17800000000000002,-0.10300000000000001,0.075,0.141,-0.127,-0.013999999999999999,-0.079,-0.172,-0.145,0.009000000000000001,0.049,0.096,-0.025,0.139,-0.011000000000000001
-0.159,-0.105,0.054000000000000006,0.132,-0.106,-0.026000000000000002,-0.08900000000000001,-0.17600000000000002,-0.149,0.008,0.042,0.087,-0.022000000000000002,0.133,-0.009000000000000001
-0.157,-0.10099999999999999,0.055999999999999994,0.129,-0.106,-0.023,-0.09300000000000001,-0.17300000000000001,-0.14300000000000002,0.017,0.046,0.092,-0.017,0.135,-0.006999999999999999
-0.158,-0.09300000000000001,0.064,0.126,-0.111,-0.015,-0.092,-0.172,-0.14,0.022000000000000002,0.049,0.09699999999999999,-0.013999999999999999,0.142,-0.005
-0.166,-0.08900000000000001,0.076,0.128,-0.12,-0.006999999999999999,-0.08900000000000001,-0.161,-0.133,0.033,0.055999999999999994,0.10300000000000001,-0.009000000000000001,0.135,-0.004
-0.17,-0.094,0.076,0.132,-0.122,-0.009000000000000001,-0.09,-0.159,-0.127,0.038,0.064,0.107,-0.005,0.131,-0.003
-0.18,-0.091,0.08900000000000001,0.136,-0.135,-0.002,-0.08800000000000001,-0.155,-0.122,0.043,0.069,0.113,-0.005,0.134,-0.001
-0.179,-0.09699999999999999,0.08199999999999999,0.138,-0.13,-0.008,-0.10099999999999999,-0.166,-0.128,0.039,0.065,0.107,-0.002,0.133,0.002
-0.159,-0.10099999999999999,0.057999999999999996,0.13,-0.10800000000000001,-0.021,-0.11800000000000001,-0.18,-0.139,0.028999999999999998,0.057,0.096,0.0,0.134,0.001
-0.162,-0.094,0.068,0.128,-0.114,-0.013000000000000001,-0.11599999999999999,-0.17,-0.131,0.04,0.066,0.102,0.002,0.135,-0.002
-0.17300000000000001,-0.086,0.086,0.13,-0.13,-0.001,-0.105,-0.158,-0.11900000000000001,0.05,0.079,0.113,0.003,0.131,-0.002
-0.16899999999999998,-0.083,0.086,0.126,-0.127,0.001,-0.106,-0.16,-0.127,0.04,0.076,0.11,-0.003,0.127,-0.002
-0.157,-0.084,0.073,0.12,-0.115,-0.005,-0.115,-0.17,-0.136,0.028999999999999998,0.071,0.10300000000000001,-0.003,0.134,0.0
-0.14800000000000002,-0.081,0.068,0.115,-0.10800000000000001,-0.006,-0.11599999999999999,-0.171,-0.133,0.028999999999999998,0.073,0.107,-0.002,0.134,0.002
-0.16,-0.091,0.069,0.126,-0.114,-0.011000000000000001,-0.11699999999999999,-0.166,-0.135,0.024,0.066,0.10300000000000001,-0.003,0.133,0.005
-0.16,-0.091,0.069,0.126,-0.114,-0.011000000000000001,-0.121,-0.166,-0.136,0.026000000000000002,0.066,0.102,-0.001,0.132,0.004
-0.14800000000000002,-0.086,0.062,0.11699999999999999,-0.105,-0.012,-0.124,-0.171,-0.138,0.025,0.068,0.10099999999999999,-0.002,0.127,0.005
-0.142,-0.08199999999999999,0.061,0.11199999999999999,-0.102,-0.011000000000000001,-0.122,-0.16899999999999998,-0.13699999999999998,0.018000000000000002,0.069,0.10099999999999999,-0.004,0.136,0.006999999999999999
-0.135,-0.076,0.059000000000000004,0.105,-0.09699999999999999,-0.009000000000000001,-0.11900000000000001,-0.163,-0.134,0.021,0.071,0.105,-0.004,0.141,0.008
-0.154,-0.099,0.055999999999999994,0.127,-0.105,-0.021,-0.126,-0.16699999999999998,-0.14,0.013000000000000001,0.06,0.099,-0.004,0.136,0.011000000000000001
-0.179,-0.114,0.065,0.146,-0.121,-0.025,-0.126,-0.166,-0.138,0.013999999999999999,0.06,0.098,-0.003,0.134,0.011000000000000001
-0.165,-0.11,0.054000000000000006,0.138,-0.109,-0.028999999999999998,-0.126,-0.168,-0.13699999999999998,0.017,0.059000000000000004,0.09699999999999999,-0.002,0.12300000000000001,0.01
-0.14800000000000002,-0.113,0.036000000000000004,0.131,-0.092,-0.038,-0.132,-0.177,-0.14300000000000002,0.013000000000000001,0.054000000000000006,0.091,0.0,0.122,0.01
-0.152,-0.105,0.046,0.129,-0.099,-0.028999999999999998,-0.127,-0.17,-0.135,0.021,0.062,0.098,0.002,0.121,0.011000000000000001
-0.149,-0.08900000000000001,0.06,0.11900000000000001,-0.10400000000000001,-0.015,-0.124,-0.163,-0.128,0.036000000000000004,0.071,0.105,0.005,0.11699999999999999,0.01
-0.145,-0.08800000000000001,0.057,0.11699999999999999,-0.10099999999999999,-0.017,-0.124,-0.165,-0.129,0.04,0.075,0.107,0.009000000000000001,0.124,0.009000000000000001
-0.153,-0.095,0.059000000000000004,0.124,-0.105,-0.018000000000000002,-0.124,-0.16699999999999998,-0.131,0.04,0.076,0.105,0.009000000000000001,0.11900000000000001,0.006999999999999999
-0.162,-0.09,0.071,0.126,-0.11699999999999999,-0.009000000000000001,-0.126,-0.16899999999999998,-0.13,0.046,0.083,0.11,0.009000000000000001,0.11900000000000001,0.006
-0.146,-0.064,0.083,0.10400000000000001,-0.114,0.009000000000000001,-0.11699999999999999,-0.159,-0.121,0.052000000000000005,0.096,0.11900000000000001,0.008,0.121,0.006
-0.162,-0.077,0.085,0.11900000000000001,-0.12300000000000001,0.004,-0.11699999999999999,-0.161,-0.126,0.043,0.08800000000000001,0.114,0.006999999999999999,0.124,0.006999999999999999
-0.18600000000000003,-0.11,0.076,0.14800000000000002,-0.131,-0.017,-0.134,-0.174,-0.14,0.026000000000000002,0.071,0.1,0.009000000000000001,0.131,0.008
-0.177,-0.10400000000000001,0.073,0.141,-0.126,-0.015,-0.136,-0.174,-0.136,0.026000000000000002,0.069,0.102,0.009000000000000001,0.131,0.008
-0.165,-0.09300000000000001,0.071,0.129,-0.11800000000000001,-0.011000000000000001,-0.129,-0.16899999999999998,-0.13,0.024,0.068,0.107,0.009000000000000001,0.13,0.011000000000000001
-0.16,-0.09,0.07,0.125,-0.115,-0.011000000000000001,-0.124,-0.16399999999999998,-0.128,0.018000000000000002,0.065,0.107,0.005,0.129,0.012
-0.16,-0.091,0.069,0.126,-0.114,-0.011000000000000001,-0.12300000000000001,-0.16399999999999998,-0.13,0.013000000000000001,0.062,0.106,0.005,0.126,0.015
-0.163,-0.09300000000000001,0.07,0.128,-0.11599999999999999,-0.012,-0.122,-0.162,-0.129,0.011000000000000001,0.059000000000000004,0.106,0.004,0.124,0.018000000000000002
-0.151,-0.08800000000000001,0.063,0.11900000000000001,-0.107,-0.013000000000000001,-0.121,-0.157,-0.126,0.017,0.061,0.10800000000000001,0.004,0.128,0.017
-0.141,-0.08800000000000001,0.053,0.115,-0.098,-0.017,-0.12,-0.156,-0.12300000000000001,0.022000000000000002,0.064,0.10800000000000001,0.005,0.128,0.018000000000000002
-0.145,-0.098,0.047,0.121,-0.096,-0.025,-0.122,-0.158,-0.126,0.021,0.059000000000000004,0.102,0.004,0.126,0.019
-0.133,-0.099,0.034,0.11599999999999999,-0.083,-0.033,-0.127,-0.161,-0.128,0.021,0.054000000000000006,0.1,0.004,0.122,0.019
-0.17,-0.124,0.045,0.147,-0.107,-0.04,-0.124,-0.16399999999999998,-0.12300000000000001,0.027999999999999997,0.055,0.09699999999999999,0.002,0.106,0.02
-0.172,-0.134,0.038,0.153,-0.105,-0.048,-0.124,-0.159,-0.122,0.031,0.052000000000000005,0.091,0.001,0.11199999999999999,0.019
-0.14300000000000002,-0.121,0.022000000000000002,0.132,-0.083,-0.05,-0.127,-0.155,-0.11900000000000001,0.037000000000000005,0.053,0.09300000000000001,0.005,0.11900000000000001,0.017
-0.145,-0.115,0.03,0.13,-0.087,-0.043,-0.12300000000000001,-0.156,-0.11800000000000001,0.043,0.059000000000000004,0.092,0.004,0.115,0.015
-0.13,-0.102,0.027999999999999997,0.11599999999999999,-0.078,-0.037000000000000005,-0.126,-0.157,-0.121,0.039,0.059000000000000004,0.091,0.003,0.113,0.015
-0.14400000000000002,-0.107,0.036000000000000004,0.126,-0.09,-0.035,-0.124,-0.16,-0.12300000000000001,0.035,0.061,0.096,0.004,0.111,0.018000000000000002
-0.154,-0.10800000000000001,0.046,0.131,-0.10099999999999999,-0.031,-0.128,-0.162,-0.124,0.039,0.065,0.09699999999999999,0.004,0.11599999999999999,0.018000000000000002
-0.149,-0.1,0.049,0.124,-0.099,-0.026000000000000002,-0.131,-0.162,-0.12300000000000001,0.044000000000000004,0.07,0.099,0.006,0.111,0.018000000000000002
-0.156,-0.098,0.057999999999999996,0.127,-0.106,-0.021,-0.122,-0.158,-0.12300000000000001,0.043,0.07400000000000001,0.10099999999999999,0.006,0.12,0.015
-0.168,-0.102,0.066,0.135,-0.11599999999999999,-0.018000000000000002,-0.121,-0.155,-0.124,0.032,0.071,0.098,0.003,0.13699999999999998,0.015
-0.16699999999999998,-0.1,0.068,0.133,-0.11699999999999999,-0.016,-0.126,-0.152,-0.122,0.028999999999999998,0.071,0.098,0.003,0.13,0.018000000000000002
-0.162,-0.102,0.06,0.132,-0.111,-0.021,-0.126,-0.154,-0.12,0.027000000000000003,0.067,0.096,0.003,0.11699999999999999,0.017
-0.158,-0.10400000000000001,0.053,0.131,-0.105,-0.025,-0.127,-0.154,-0.121,0.021,0.06,0.095,0.001,0.11699999999999999,0.02
-0.145,-0.099,0.046,0.122,-0.096,-0.026000000000000002,-0.129,-0.153,-0.11900000000000001,0.02,0.054000000000000006,0.09699999999999999,0.001,0.11800000000000001,0.022000000000000002
-0.15,-0.111,0.039,0.131,-0.094,-0.036000000000000004,-0.128,-0.154,-0.12,0.017,0.044000000000000004,0.092,-0.003,0.115,0.024
-0.151,-0.11900000000000001,0.033,0.136,-0.092,-0.044000000000000004,-0.129,-0.151,-0.12300000000000001,0.013000000000000001,0.037000000000000005,0.087,-0.004,0.111,0.024
-0.146,-0.121,0.025,0.134,-0.086,-0.049,-0.129,-0.152,-0.121,0.015,0.037000000000000005,0.08800000000000001,-0.003,0.102,0.025
-0.145,-0.126,0.019,0.136,-0.083,-0.053,-0.126,-0.154,-0.12,0.013999999999999999,0.039,0.087,-0.003,0.106,0.027999999999999997
-0.136,-0.126,0.01,0.131,-0.07200000000000001,-0.057999999999999996,-0.128,-0.157,-0.121,0.015,0.037000000000000005,0.085,-0.003,0.102,0.028999999999999998
-0.12300000000000001,-0.128,-0.004,0.126,-0.059000000000000004,-0.067,-0.129,-0.153,-0.12300000000000001,0.017,0.038,0.083,0.001,0.094,0.03
-0.13,-0.132,-0.002,0.131,-0.064,-0.067,-0.126,-0.154,-0.124,0.019,0.043,0.085,0.002,0.08800000000000001,0.032
-0.132,-0.133,-0.001,0.133,-0.065,-0.068,-0.128,-0.16,-0.124,0.021,0.044000000000000004,0.087,0.004,0.08900000000000001,0.033
-0.136,-0.133,0.004,0.135,-0.07,-0.065,-0.127,-0.15,-0.122,0.028999999999999998,0.05,0.08900000000000001,0.008,0.091,0.028999999999999998
-0.156,-0.136,0.021,0.146,-0.08800000000000001,-0.057999999999999996,-0.121,-0.149,-0.124,0.028999999999999998,0.054000000000000006,0.08900000000000001,0.006999999999999999,0.08900000000000001,0.026000000000000002
-0.16,-0.126,0.034,0.14300000000000002,-0.09699999999999999,-0.046,-0.122,-0.15,-0.12,0.033,0.061,0.095,0.009000000000000001,0.098,0.026000000000000002
-0.171,-0.11800000000000001,0.052000000000000005,0.14400000000000002,-0.11199999999999999,-0.033,-0.114,-0.14,-0.113,0.046,0.075,0.106,0.013000000000000001,0.10099999999999999,0.025
-0.154,-0.12,0.035,0.13699999999999998,-0.094,-0.043,-0.11800000000000001,-0.145,-0.11599999999999999,0.043,0.073,0.1,0.013000000000000001,0.1,0.024
-0.139,-0.11800000000000001,0.021,0.129,-0.08,-0.049,-0.124,-0.146,-0.11900000000000001,0.035,0.069,0.095,0.01,0.10099999999999999,0.024
-0.142,-0.114,0.028999999999999998,0.128,-0.085,-0.043,-0.121,-0.142,-0.11699999999999999,0.03,0.07,0.096,0.006999999999999999,0.10099999999999999,0.025
-0.13699999999999998,-0.106,0.028999999999999998,0.121,-0.083,-0.038,-0.12,-0.14300000000000002,-0.11599999999999999,0.028999999999999998,0.071,0.096,0.004,0.1,0.024
-0.141,-0.11199999999999999,0.028999999999999998,0.126,-0.084,-0.042,-0.12,-0.14,-0.114,0.028999999999999998,0.067,0.096,0.004,0.10099999999999999,0.024
-0.122,-0.095,0.027999999999999997,0.109,-0.07400000000000001,-0.034,-0.11900000000000001,-0.133,-0.10800000000000001,0.026000000000000002,0.059000000000000004,0.096,0.001,0.102,0.025
-0.11900000000000001,-0.086,0.034,0.102,-0.076,-0.026000000000000002,-0.11699999999999999,-0.131,-0.10400000000000001,0.025,0.055999999999999994,0.096,-0.004,0.1,0.027999999999999997
-0.11699999999999999,-0.09300000000000001,0.023,0.105,-0.07,-0.035,-0.11699999999999999,-0.127,-0.102,0.025,0.05,0.094,-0.002,0.092,0.028999999999999998
-0.105,-0.095,0.011000000000000001,0.10099999999999999,-0.057999999999999996,-0.043,-0.11599999999999999,-0.127,-0.099,0.025,0.040999999999999995,0.092,-0.004,0.08800000000000001,0.031
-0.122,-0.121,0.001,0.122,-0.061,-0.06,-0.126,-0.13699999999999998,-0.106,0.015,0.024,0.08,-0.006999999999999999,0.092,0.035
-0.147,-0.138,0.009000000000000001,0.142,-0.078,-0.065,-0.122,-0.133,-0.106,0.013999999999999999,0.017,0.077,-0.009000000000000001,0.092,0.034
-0.142,-0.133,0.01,0.138,-0.076,-0.061,-0.115,-0.128,-0.09699999999999999,0.022000000000000002,0.019,0.08,-0.013000000000000001,0.087,0.034
-0.11699999999999999,-0.128,-0.011000000000000001,0.122,-0.052000000000000005,-0.07,-0.11699999999999999,-0.126,-0.092,0.028999999999999998,0.02,0.077,-0.01,0.077,0.036000000000000004
-0.121,-0.14400000000000002,-0.023,0.133,-0.049,-0.084,-0.11699999999999999,-0.124,-0.094,0.026000000000000002,0.015,0.07400000000000001,-0.005,0.071,0.039
-0.11199999999999999,-0.15,-0.038,0.131,-0.036000000000000004,-0.095,-0.12,-0.127,-0.096,0.027999999999999997,0.011000000000000001,0.07,-0.003,0.069,0.042
-0.10300000000000001,-0.15,-0.048,0.127,-0.027999999999999997,-0.099,-0.12300000000000001,-0.124,-0.09300000000000001,0.036000000000000004,0.017,0.071,0.003,0.062,0.044000000000000004
-0.129,-0.16899999999999998,-0.04,0.14800000000000002,-0.044000000000000004,-0.10400000000000001,-0.124,-0.124,-0.092,0.037000000000000005,0.019,0.073,0.008,0.059000000000000004,0.042
-0.14300000000000002,-0.171,-0.027000000000000003,0.157,-0.057999999999999996,-0.099,-0.11699999999999999,-0.11800000000000001,-0.08800000000000001,0.037000000000000005,0.021,0.075,0.008,0.057999999999999996,0.039
-0.138,-0.157,-0.02,0.147,-0.059000000000000004,-0.08900000000000001,-0.11,-0.10300000000000001,-0.076,0.046,0.027999999999999997,0.08199999999999999,0.011000000000000001,0.055999999999999994,0.038
-0.11900000000000001,-0.145,-0.026000000000000002,0.132,-0.046,-0.086,-0.10800000000000001,-0.102,-0.071,0.049,0.033,0.084,0.011000000000000001,0.059000000000000004,0.037000000000000005
-0.10400000000000001,-0.142,-0.038,0.12300000000000001,-0.033,-0.091,-0.11,-0.107,-0.075,0.04,0.032,0.079,0.008,0.062,0.04
-0.107,-0.138,-0.032,0.122,-0.037000000000000005,-0.085,-0.106,-0.105,-0.075,0.033,0.032,0.077,0.006,0.061,0.042
-0.13,-0.149,-0.018000000000000002,0.14,-0.055999999999999994,-0.084,-0.105,-0.10300000000000001,-0.073,0.028999999999999998,0.027999999999999997,0.07400000000000001,0.004,0.059000000000000004,0.043
-0.161,-0.175,-0.013999999999999999,0.168,-0.073,-0.095,-0.11,-0.10400000000000001,-0.076,0.025,0.018000000000000002,0.068,0.004,0.062,0.047
-0.14300000000000002,-0.184,-0.042,0.16399999999999998,-0.051,-0.114,-0.11699999999999999,-0.11199999999999999,-0.086,0.013000000000000001,0.005,0.057,0.003,0.06,0.048
-0.124,-0.17600000000000002,-0.051,0.15,-0.036000000000000004,-0.114,-0.11699999999999999,-0.106,-0.083,0.013000000000000001,0.001,0.055,0.004,0.053,0.048
-0.133,-0.17300000000000001,-0.04,0.153,-0.046,-0.106,-0.10800000000000001,-0.095,-0.071,0.023,0.009000000000000001,0.061,0.006,0.047,0.052000000000000005
-0.13,-0.18,-0.051,0.155,-0.04,-0.11599999999999999,-0.105,-0.09,-0.066,0.028999999999999998,0.009000000000000001,0.062,0.009000000000000001,0.042,0.052000000000000005
-0.145,-0.191,-0.045,0.168,-0.05,-0.11800000000000001,-0.102,-0.086,-0.06,0.031,0.009000000000000001,0.064,0.006999999999999999,0.037000000000000005,0.052000000000000005
-0.136,-0.193,-0.057,0.16399999999999998,-0.039,-0.125,-0.10400000000000001,-0.085,-0.059000000000000004,0.026000000000000002,0.003,0.059000000000000004,0.01,0.038,0.057999999999999996
-0.10800000000000001,-0.193,-0.085,0.15,-0.011000000000000001,-0.139,-0.11,-0.085,-0.06,0.024,-0.005,0.052000000000000005,0.011000000000000001,0.032,0.059000000000000004
-0.08900000000000001,-0.195,-0.105,0.142,0.009000000000000001,-0.15,-0.114,-0.087,-0.06,0.022000000000000002,-0.009000000000000001,0.048,0.013000000000000001,0.027000000000000003,0.057999999999999996
-0.098,-0.19899999999999998,-0.102,0.14800000000000002,0.003,-0.15,-0.107,-0.08,-0.053,0.028999999999999998,-0.005,0.051,0.013000000000000001,0.035,0.059000000000000004
-0.107,-0.205,-0.098,0.157,-0.004,-0.152,-0.10300000000000001,-0.076,-0.048,0.03,-0.004,0.051,0.011000000000000001,0.027999999999999997,0.059000000000000004
-0.102,-0.20600000000000002,-0.105,0.154,0.002,-0.156,-0.102,-0.071,-0.043,0.033,-0.004,0.049,0.011000000000000001,0.018000000000000002,0.06
-0.091,-0.21100000000000002,-0.12,0.151,0.015,-0.16699999999999998,-0.102,-0.066,-0.039,0.036000000000000004,-0.006,0.046,0.01,0.016,0.061
-0.079,-0.21100000000000002,-0.133,0.145,0.027000000000000003,-0.172,-0.10400000000000001,-0.061,-0.035,0.037000000000000005,-0.009000000000000001,0.043,0.012,0.011000000000000001,0.06
-0.11,-0.214,-0.105,0.162,-0.002,-0.16,-0.095,-0.052000000000000005,-0.026000000000000002,0.043,-0.004,0.048,0.01,0.009000000000000001,0.064
-0.11699999999999999,-0.217,-0.1,0.16699999999999998,-0.008,-0.159,-0.09300000000000001,-0.057999999999999996,-0.026000000000000002,0.043,-0.004,0.048,0.009000000000000001,0.015,0.065
-0.11599999999999999,-0.215,-0.099,0.165,-0.008,-0.157,-0.091,-0.049,-0.019,0.046,0.0,0.051,0.011000000000000001,0.012,0.065
-0.11599999999999999,-0.218,-0.102,0.168,-0.006,-0.161,-0.091,-0.040999999999999995,-0.015,0.046,0.001,0.049,0.011000000000000001,0.004,0.066
-0.109,-0.218,-0.109,0.16399999999999998,0.001,-0.16399999999999998,-0.091,-0.044000000000000004,-0.017,0.043,-0.003,0.043,0.013000000000000001,0.003,0.066
-0.114,-0.218,-0.10400000000000001,0.166,-0.005,-0.161,-0.09,-0.039,-0.011000000000000001,0.045,-0.001,0.043,0.013000000000000001,-0.004,0.066
-0.10300000000000001,-0.223,-0.11800000000000001,0.163,0.008,-0.171,-0.096,-0.039,-0.01,0.043,-0.006,0.036000000000000004,0.013000000000000001,-0.006999999999999999,0.066
